estimator,"a,a","a,t0","a,v","a,z","t0,a","t0,t0","t0,v","t0,z","v,a","v,t0","v,v","v,z","z,a","z,t0","z,v","z,z"
outer-product,0.010352758759481486,-0.6074700836084969,0.40688830118394903,-0.15468720855865323,-0.6074700836084971,0.0026390475460995756,-0.42432717567085887,0.5396133684549328,0.40688830118394914,-0.4243271756708588,0.07720081099600472,-0.5750968070963284,-0.15468720855865328,0.5396133684549328,-0.5750968070963283,0.02346617111964237
misspecification-robust,0.01053766034272356,-0.3313617726342855,-0.08247496561376107,0.3097694510335933,-0.3313617726342871,0.002467752531732306,-0.27576048711721024,0.5048625606107112,-0.08247496561376039,-0.27576048711721024,0.09238295367710779,-0.6376578809760978,0.3097694510335922,0.5048625606107118,-0.637657880976098,0.028996681720203123
autocorrelation-robust,0.010969390832600494,-0.3052770744635594,-0.17148515973114623,0.3664354362564063,-0.3052770744635607,0.0023664871079811982,-0.17919320222239055,0.43739551911202784,-0.17148515973114534,-0.17919320222239055,0.08361439555393359,-0.6564265210034131,0.36643543625640523,0.43739551911202806,-0.656426521003413,0.028285664369760478
sample-hessian,0.010544351310180692,-0.5374628140006735,0.23313868464419235,0.002445269521701288,-0.5374628140006739,0.0027421085567999343,-0.36119140239749375,0.5356027105088588,0.2331386846441927,-0.36119140239749375,0.08562334927272343,-0.6050685368680316,0.002445269521700568,0.5356027105088592,-0.6050685368680322,0.026414514531534487
outer-product,0.010705960143017735,-0.6232297442872334,0.35664204815860456,-0.10470223213633187,-0.6232297442872332,0.0028919417135817287,-0.3714436557892943,0.4814580357637613,0.3566420481586044,-0.3714436557892942,0.08200866304475908,-0.5825999284376245,-0.1047022321363316,0.48145803576376106,-0.5825999284376244,0.02386248364142654
misspecification-robust,0.010523667653042128,-0.4310029989006515,0.09730283833400936,0.11676719571145684,-0.4310029989006526,0.0026399349553230104,-0.3629709941675858,0.593320392685509,0.09730283833401024,-0.3629709941675857,0.09048946570924561,-0.6335621632268726,0.11676719571145543,0.5933203926855095,-0.6335621632268735,0.02947840271093629
autocorrelation-robust,0.010008871833640062,-0.42875219902465017,0.1522232324726221,0.026148440243770322,-0.42875219902465145,0.002688172348316642,-0.3893070785844494,0.6378079687649064,0.15222323247262298,-0.38930707858444924,0.09639888343548857,-0.6716093776891396,0.026148440243768865,0.6378079687649071,-0.6716093776891405,0.031112353070894883
sample-hessian,0.010373035823287908,-0.5000406909133289,0.1763861146636298,0.08330676339452726,-0.5000406909133287,0.0025719368164567663,-0.30434418036407485,0.46551650965299246,0.17638611466362958,-0.3043441803640749,0.08067523125027988,-0.5821499516821409,0.08330676339452758,0.4655165096529923,-0.5821499516821405,0.024910205000822753
outer-product,0.010406020698614564,-0.6123902152748134,0.3663981252295586,-0.06794527269863486,-0.6123902152748136,0.0022567560486502487,-0.33110396063994596,0.34732446327216226,0.3663981252295586,-0.3311039606399457,0.07510012612761961,-0.545966878576877,-0.06794527269863491,0.3473244632721622,-0.5459668785768771,0.02123179356971567
misspecification-robust,0.010550890526595094,-0.36243398288060835,-0.03091068898915404,0.22767415968431626,-0.36243398288060824,0.003022026964489408,-0.3162148089641549,0.5831421132768225,-0.030910688989154545,-0.3162148089641551,0.08950272659796482,-0.6345354523466507,0.22767415968431695,0.5831421132768223,-0.6345354523466498,0.030508199681378207
autocorrelation-robust,0.010120154553211571,-0.40464614895672174,0.02196625220312517,0.13260356122955003,-0.4046461489567213,0.0030424399253581114,-0.3403320962548588,0.5842845884245751,0.021966252203124755,-0.34033209625485894,0.08359978800769595,-0.6259094776024875,0.13260356122955053,0.5842845884245748,-0.6259094776024868,0.02912650864388384
sample-hessian,0.010336055027344599,-0.4603136569343263,0.17988212901737483,0.06876829875056774,-0.46031365693432624,0.0025368098833052676,-0.3700544774675307,0.5543631106132187,0.17988212901737471,-0.37005447746753084,0.08403422149698542,-0.6078315407763935,0.06876829875056795,0.5543631106132187,-0.6078315407763931,0.026487553812753886
outer-product,0.010233311379756287,-0.5018684445434897,0.3227081951707251,-0.04602173717916682,-0.5018684445434898,0.002523572953822643,-0.4286918464661936,0.6095072870652692,0.322708195170725,-0.4286918464661935,0.07832785016639394,-0.5803760924481501,-0.046021737179166675,0.6095072870652691,-0.5803760924481501,0.026078648225315974
misspecification-robust,0.010552111173392456,-0.4190045819651582,0.031100916463107652,0.1901969065557112,-0.41900458196515816,0.0025625690936103935,-0.31348243340238796,0.4954490163476994,0.031100916463107284,-0.3134824334023883,0.0913909794764891,-0.6444357696178881,0.1901969065557117,0.4954490163476994,-0.6444357696178874,0.027290868930653956
autocorrelation-robust,0.01070093650338149,-0.44217019157666076,-0.1107446805822578,0.2090530335345151,-0.4421701915766606,0.0024792636061827505,-0.19156564061045037,0.403055278564797,-0.110744680582258,-0.1915656406104507,0.09366260299842405,-0.6752245244154691,0.2090530335345155,0.4030552785647969,-0.6752245244154684,0.02701564755980322
sample-hessian,0.010333003470195654,-0.5010100133613429,0.20116127180183266,0.04839181610312581,-0.5010100133613425,0.002597119507439196,-0.34284391730650016,0.5147530308441719,0.20116127180183246,-0.34284391730650027,0.08463057502516638,-0.6023931245412067,0.04839181610312591,0.5147530308441719,-0.6023931245412067,0.026264902189196457
outer-product,0.01073213234901317,-0.6095887960308071,0.417220150319825,-0.1692376556394819,-0.6095887960308072,0.002832953080959476,-0.4472424920318288,0.5966434084022932,0.41722015031982496,-0.4472424920318288,0.07775094702726328,-0.5807769721416678,-0.16923765563948176,0.5966434084022932,-0.5807769721416678,0.025500043694850174
misspecification-robust,0.010253955092129412,-0.3765298145946706,-0.026587361530225926,0.2714991784467549,-0.37652981459466983,0.0023980863226299746,-0.2545360723939418,0.43570901223545805,-0.026587361530226426,-0.2545360723939419,0.09536546385379974,-0.6497907769151158,0.2714991784467551,0.4357090122354578,-0.6497907769151159,0.028065213516659235
autocorrelation-robust,0.010369683940385675,-0.37773845043416243,0.07862045132654828,0.26039650273227777,-0.3777384504341618,0.0023422693446395813,-0.2847174751697429,0.44167342103512924,0.07862045132654798,-0.28471747516974316,0.09786313802441257,-0.6380396181635604,0.2603965027322781,0.4416734210351292,-0.6380396181635601,0.0288323937061462
sample-hessian,0.009946676897748644,-0.5557704256956896,0.21220229528877285,0.01187257284885707,-0.55577042569569,0.002585897376599485,-0.30507053732096456,0.46637296813162854,0.21220229528877324,-0.3050705373209647,0.08413995455365184,-0.5880238168359803,0.011872572848856296,0.46637296813162904,-0.5880238168359808,0.025021947889088906
outer-product,0.01033917524271016,-0.6624523282382895,0.3730203586426975,-0.0976832149466741,-0.6624523282382894,0.0027131963294115837,-0.31767762370966635,0.3314183155334083,0.37302035864269745,-0.31767762370966635,0.07912412153360991,-0.5536710315345479,-0.09768321494667415,0.3314183155334083,-0.5536710315345479,0.021616623103898537
misspecification-robust,0.009761848278242327,-0.4075666441706874,0.02934852883567494,0.14316191802843575,-0.4075666441706886,0.0025596208368637093,-0.3178087605883965,0.5921576796177691,0.02934852883567585,-0.31780876058839674,0.09164119898834838,-0.6308937206971148,0.14316191802843428,0.5921576796177701,-0.6308937206971158,0.02959552292086859
autocorrelation-robust,0.009809076240749887,-0.46296554191870287,0.14533698212049576,0.06947719080652669,-0.4629655419187041,0.002688465481837844,-0.4343372193366656,0.6363085162506464,0.14533698212049675,-0.4343372193366657,0.09306332273590133,-0.6575874856432202,0.06947719080652501,0.6363085162506473,-0.6575874856432212,0.031442781713378
sample-hessian,0.010417861568647727,-0.4370963032582973,0.15694149261867607,0.11948150335233927,-0.43709630325829746,0.002400304472680226,-0.3502066273497033,0.5243126927769902,0.1569414926186761,-0.35020662734970326,0.08464198683844933,-0.6022112602991496,0.11948150335233912,0.5243126927769903,-0.6022112602991497,0.026372141681232846
outer-product,0.01094161851431544,-0.5326212237448961,0.2731365714077148,0.007941360994074925,-0.5326212237448958,0.002292782481021843,-0.3850510527321315,0.5407997063832979,0.27313657140771463,-0.3850510527321316,0.07695505417022701,-0.5563514196842395,0.0079413609940753,0.5407997063832978,-0.5563514196842395,0.024936116289214886
misspecification-robust,0.010002251564665467,-0.33986841366251264,0.04005905697068624,0.22904812429121651,-0.339868413662513,0.0025572385445207057,-0.3287743746727631,0.516983294905998,0.040059056970686256,-0.32877437467276305,0.09405692152213499,-0.6515216370133845,0.22904812429121638,0.5169832949059983,-0.6515216370133845,0.028302527928496992
autocorrelation-robust,0.010784059987123807,-0.4439518206225339,0.14841913948450114,0.151434973143457,-0.44395182062253413,0.002612940020271125,-0.4343655256673038,0.5434789304343456,0.1484191394845012,-0.4343655256673037,0.09343296745147761,-0.6356777194906429,0.15143497314345675,0.5434789304343459,-0.6356777194906432,0.027679477456038253
sample-hessian,0.010904033170721321,-0.5357739261751897,0.20267420045358114,0.05734109646416616,-0.5357739261751898,0.0028166524472658613,-0.3147932822536513,0.4724153309392869,0.20267420045358114,-0.31479328225365105,0.08081271658832921,-0.5829458015084675,0.05734109646416617,0.4724153309392868,-0.5829458015084678,0.02515936575819729
outer-product,0.011481235589613935,-0.6816294830945967,0.3749247419257538,-0.04161540840137339,-0.6816294830945968,0.002789798977395249,-0.302466198480364,0.23028745734364872,0.37492474192575376,-0.302466198480364,0.07513760724531547,-0.5336590046046416,-0.04161540840137333,0.23028745734364872,-0.5336590046046416,0.02048903332754523
misspecification-robust,0.010586311422551625,-0.3208155127981904,-0.002175046298807772,0.1905058793471291,-0.3208155127981904,0.0030769138399123434,-0.37463453759182497,0.6745747603892805,-0.002175046298807846,-0.3746345375918246,0.09023575853518823,-0.6449921349672044,0.19050587934712895,0.6745747603892804,-0.6449921349672049,0.032454749356595425
autocorrelation-robust,0.011020242102100912,-0.3116833947260724,0.10124508616860406,0.16486023377644624,-0.3116833947260727,0.0029589163917177453,-0.4308312096808175,0.6783178564155146,0.10124508616860414,-0.43083120968081706,0.09302612364724896,-0.6417830240363255,0.1648602337764461,0.6783178564155146,-0.641783024036326,0.03388197406461495
sample-hessian,0.010084398922579365,-0.43576267921654793,0.14771459439094942,0.0964372580658128,-0.43576267921654793,0.0024055893144958903,-0.3668883484922258,0.5569775175355869,0.14771459439094964,-0.36688834849222585,0.08320325008210411,-0.6022147803678515,0.09643725806581281,0.5569775175355869,-0.6022147803678514,0.02589201915762238
outer-product,0.01013374266515121,-0.5116913773632598,0.32026188465804567,-0.06582702589330237,-0.5116913773632602,0.0025009199034593892,-0.44022059125957064,0.6176186776048329,0.3202618846580459,-0.4402205912595706,0.07835952008093941,-0.5876153756465651,-0.06582702589330286,0.6176186776048331,-0.5876153756465652,0.02548866540883308
misspecification-robust,0.01021150374079996,-0.35655122082444296,-0.03011898003728618,0.2612236468152782,-0.35655122082444296,0.002325154243586396,-0.29966187213970696,0.4945611943640862,-0.030118980037285532,-0.29966187213970724,0.09005833747275864,-0.6313750760007886,0.26122364681527843,0.49456119436408597,-0.6313750760007881,0.026811265453004118
autocorrelation-robust,0.010746699937259355,-0.38826358058371874,-0.023974692828378868,0.2952132419665871,-0.38826358058371874,0.0023519379939129503,-0.29328643189023373,0.4463653447955838,-0.02397469282837845,-0.29328643189023385,0.09712445352162888,-0.6741560387513387,0.29521324196658705,0.4463653447955843,-0.6741560387513388,0.02798910888882855
sample-hessian,0.009683500912289708,-0.4828893461645132,0.17632259344941423,0.059647700136861756,-0.482889346164513,0.0023321640484399797,-0.33428535460129966,0.510107042951745,0.17632259344941434,-0.33428535460129954,0.08546880507698044,-0.5987692404982115,0.05964770013686171,0.5101070429517449,-0.5987692404982116,0.025661559075155934
outer-product,0.009529350510694715,-0.5450328914550167,0.32101762290732144,-0.05736314714817806,-0.545032891455017,0.0021791731001025603,-0.37138801556314144,0.5093461187093691,0.32101762290732144,-0.37138801556314127,0.07981698216600382,-0.5629823228028038,-0.05736314714817815,0.5093461187093691,-0.5629823228028039,0.02380791845722338
misspecification-robust,0.009952797874898453,-0.41658874669075274,0.023753346483824288,0.17867251254075633,-0.4165887466907527,0.002510252491462777,-0.3065648499593402,0.5145234420522274,0.02375334648382457,-0.3065648499593399,0.09280520829162126,-0.6401364491058862,0.1786725125407562,0.5145234420522273,-0.6401364491058864,0.028050002596760982
autocorrelation-robust,0.00942985700977415,-0.34129069604437834,-0.05071206572968402,0.21218326362235324,-0.3412906960443779,0.00228014465208974,-0.25901158005290476,0.48438645181510587,-0.05071206572968372,-0.2590115800529044,0.09639341041095051,-0.6699269048058519,0.21218326362235315,0.48438645181510553,-0.6699269048058522,0.028128369603111426
sample-hessian,0.010386063640275141,-0.4705016838361728,0.180009849278233,0.05504906866279528,-0.47050168383617275,0.0026308551246372776,-0.3698643213264936,0.558093978416966,0.18000984927823319,-0.3698643213264937,0.08192548999155526,-0.6045405915435845,0.0550490686627951,0.5580939784169661,-0.6045405915435844,0.026055665553227476
outer-product,0.010245269585853175,-0.5371928731116339,0.290858820833486,-0.06493411816929476,-0.5371928731116338,0.0027190838639799386,-0.4102880396304153,0.5749357523138714,0.29085882083348596,-0.41028803963041527,0.08106859246027981,-0.6069501479137028,-0.06493411816929473,0.5749357523138713,-0.6069501479137026,0.025276550400708673
misspecification-robust,0.010629848817114155,-0.3986699830833878,0.064735254355922,0.17479741767017956,-0.3986699830833877,0.0025501961949506258,-0.33155270844884777,0.543421069248911,0.06473525435592237,-0.3315527084488479,0.08334182531869852,-0.6075639202138652,0.17479741767017923,0.5434210692489112,-0.6075639202138651,0.027058728979725246
autocorrelation-robust,0.010478305087690428,-0.4039023323447099,0.05442185620566041,0.10178304996424345,-0.40390233234470985,0.0026256833652202223,-0.4077986879237993,0.595265497411987,0.054421856205660826,-0.4077986879237996,0.08632172488207847,-0.6882357236617699,0.101783049964243,0.5952654974119871,-0.6882357236617697,0.027402547209304542
sample-hessian,0.010441254402343829,-0.49328795518312585,0.19808153779725723,0.05238426318114397,-0.49328795518312585,0.0025858086508540614,-0.3630823895606566,0.5419853268466883,0.19808153779725723,-0.3630823895606566,0.08493235593245985,-0.6014846269836237,0.05238426318114399,0.5419853268466883,-0.6014846269836236,0.026217589938996873
outer-product,0.010412378537157955,-0.5801846709698599,0.3236837979762103,-0.07669671321156878,-0.5801846709698599,0.002583869018758336,-0.3868850388738784,0.5145138128584742,0.32368379797621044,-0.38688503887387843,0.08236046840375975,-0.5913127839729535,-0.07669671321156904,0.5145138128584744,-0.5913127839729537,0.024076200591936932
misspecification-robust,0.010591950987416252,-0.38963987712101417,0.061911492439493204,0.18359265093326346,-0.38963987712101417,0.0026083429316423826,-0.34850101349748913,0.5739690153032161,0.061911492439493176,-0.3485010134974893,0.08850124675308559,-0.619256380205014,0.18359265093326338,0.5739690153032162,-0.6192563802050137,0.028869238570687163
autocorrelation-robust,0.009891102834885214,-0.34192390038332326,0.038938875719791925,0.20337978476659696,-0.3419239003833231,0.00244594628929053,-0.25623497178138177,0.5747861872370137,0.038938875719791814,-0.2562349717813817,0.0876731793604528,-0.5805067210546785,0.203379784766597,0.5747861872370138,-0.5805067210546783,0.02789579747624832
sample-hessian,0.010767638408812542,-0.513718429564791,0.22760118048378428,0.02065787415231355,-0.5137184295647911,0.0027826042113691628,-0.36957226625429695,0.5462354034894059,0.2276011804837842,-0.36957226625429707,0.08443418409472238,-0.6076599666758812,0.020657874152313564,0.5462354034894061,-0.6076599666758812,0.02672462636869955
outer-product,0.010660332877633948,-0.5574390811863513,0.35379860081982156,-0.10675632322015756,-0.5574390811863514,0.002847122110036187,-0.43361336585212873,0.5978351041681266,0.3537986008198216,-0.4336133658521288,0.08218026587676251,-0.6081709656434386,-0.10675632322015766,0.5978351041681267,-0.6081709656434388,0.026431070386723404
misspecification-robust,0.010988543381807738,-0.47033937228432965,0.09507171638430126,0.15087465790428106,-0.47033937228432987,0.002725448686801605,-0.3041169922574351,0.4906154529682078,0.09507171638430098,-0.3041169922574354,0.08763600472721414,-0.6150775408895596,0.15087465790428126,0.4906154529682083,-0.6150775408895596,0.027295428835468954
autocorrelation-robust,0.010066977751258255,-0.4049134991746793,0.11862699535579858,0.16370608821476704,-0.4049134991746795,0.0025427085802892393,-0.3201608388544351,0.4707702054738365,0.11862699535579829,-0.3201608388544352,0.08504897422739045,-0.6031626291562222,0.16370608821476712,0.47077020547383724,-0.6031626291562222,0.026590922196198564
sample-hessian,0.010550306303503815,-0.5054965709804732,0.21256575683140938,0.06306031380524618,-0.5054965709804735,0.0025429036788416188,-0.32496378028411826,0.48248303159667577,0.2125657568314096,-0.3249637802841182,0.08549689596227039,-0.5971626970100204,0.06306031380524564,0.48248303159667594,-0.5971626970100206,0.026179011225398528
outer-product,0.011183699576480651,-0.5949178905859743,0.25202044887274466,0.09078402002985463,-0.5949178905859743,0.0021292294919861075,-0.260775023271459,0.2968662462177063,0.25202044887274455,-0.26077502327145896,0.07671550277066509,-0.5194726737389216,0.09078402002985461,0.29686624621770624,-0.5194726737389214,0.022451995342469902
misspecification-robust,0.00996925100643196,-0.43522343563340943,0.18442078582501775,0.02411279887465809,-0.43522343563341054,0.0031421399861554502,-0.4098462642511448,0.6395080894602987,0.18442078582501834,-0.4098462642511445,0.09685116771153768,-0.6698992545274361,0.024112798874656886,0.6395080894602989,-0.6698992545274363,0.031508374805830734
autocorrelation-robust,0.00968110380498976,-0.4523323962110262,0.23028501246013236,-0.05290534938800809,-0.4523323962110272,0.0033482072914394452,-0.434067642782386,0.6671676693605749,0.23028501246013294,-0.43406764278238585,0.09703352616102275,-0.6989753296800558,-0.05290534938800932,0.6671676693605753,-0.698975329680056,0.03261327165058481
sample-hessian,0.010578013388692445,-0.42028595826236054,0.14891922981897734,0.15921593588329597,-0.42028595826236054,0.0023263133990872676,-0.30533552579228945,0.46180762753874494,0.1489192298189776,-0.30533552579228973,0.0819674571290241,-0.5903220974652819,0.15921593588329602,0.46180762753874516,-0.590322097465282,0.025833169630408104
outer-product,0.010700919495990939,-0.48362821414950236,0.2654147804014168,0.06501796491017771,-0.48362821414950236,0.001722274320722185,-0.35763105267662043,0.48373078501670175,0.26541478040141697,-0.3576310526766203,0.07350368822621528,-0.5370036892539731,0.06501796491017753,0.48373078501670175,-0.5370036892539733,0.024105792613541233
misspecification-robust,0.010741128217313385,-0.4237885602571433,0.04838972472449585,0.20399031826591094,-0.42378856025714345,0.003288444462840086,-0.2887138725249213,0.48831416492225704,0.04838972472449644,-0.2887138725249219,0.09269559340834316,-0.6483074250747087,0.20399031826591085,0.48831416492225765,-0.6483074250747091,0.028624232167789816
autocorrelation-robust,0.010225674146828708,-0.3611369050950194,0.020827658929144666,0.23184006880422808,-0.36113690509501933,0.003211423435459935,-0.18498578690094683,0.48452192008295614,0.020827658929145034,-0.18498578690094747,0.09102767356387015,-0.6138781386468987,0.23184006880422828,0.4845219200829567,-0.6138781386468987,0.03046847235087916
sample-hessian,0.010179838701269548,-0.45397231570910823,0.15569742134417547,0.11774365994644805,-0.45397231570910845,0.002350142722938507,-0.31410559779944014,0.4788756137016322,0.15569742134417533,-0.3141055977994401,0.08278200317259905,-0.5898815866901704,0.11774365994644805,0.4788756137016322,-0.5898815866901704,0.025407917025752215
outer-product,0.010168112968853433,-0.5598706273218735,0.2987531102286318,0.04762594794871227,-0.5598706273218738,0.0018396704771450666,-0.29188147549807963,0.3245391558343633,0.2987531102286319,-0.2918814754980798,0.07395859745998197,-0.5098178849414823,0.04762594794871231,0.32453915583436344,-0.5098178849414823,0.0213570278226614
misspecification-robust,0.010299357612392783,-0.3572831651787658,0.014378496688669048,0.1703226151838216,-0.3572831651787661,0.0030971405861471304,-0.37837518704897877,0.6232378091840381,0.014378496688668857,-0.37837518704897877,0.09548448727364814,-0.6719697348680375,0.17032261518382147,0.6232378091840385,-0.6719697348680375,0.03169753949912825
autocorrelation-robust,0.010237384201691343,-0.35151684440421305,0.07655053132613195,0.14967650522125261,-0.35151684440421344,0.003045772635358607,-0.453701045146435,0.6598269418806433,0.07655053132613178,-0.45370104514643494,0.09518339630122574,-0.6901922684884977,0.14967650522125253,0.6598269418806433,-0.6901922684884977,0.03187635620494911
sample-hessian,0.010897957055281661,-0.4909748468164343,0.21871697341608168,0.06342089518906256,-0.49097484681643416,0.0026566737630775816,-0.3486741423279718,0.5159151237854893,0.2187169734160818,-0.348674142327972,0.08411081003604627,-0.5985208824572366,0.06342089518906256,0.5159151237854894,-0.5985208824572364,0.026427234965198488
outer-product,0.010571290462135702,-0.5209397645925605,0.3507004229507196,-0.060789869412647614,-0.5209397645925606,0.002309549621125869,-0.428693486865201,0.5707657126756429,0.3507004229507196,-0.4286934868652008,0.0819074504493268,-0.6020292252900895,-0.0607898694126476,0.5707657126756429,-0.6020292252900897,0.025917720158318325
misspecification-robust,0.01145427293334144,-0.48323951830955963,0.08600132786615282,0.17141152830660406,-0.48323951830955936,0.0031192663205048226,-0.28047604770518725,0.47583987245615467,0.08600132786615307,-0.28047604770518775,0.08740814753803379,-0.6041889985661163,0.17141152830660386,0.47583987245615494,-0.604188998566116,0.027382468914978236
autocorrelation-robust,0.010557707570902332,-0.41334564963398895,0.10969507333680312,0.12874968577488538,-0.4133456496339887,0.002999847167795007,-0.20260404394271359,0.5415848739656115,0.10969507333680334,-0.20260404394271417,0.08438946040951142,-0.48842047357159285,0.1287496857748856,0.5415848739656115,-0.48842047357159235,0.02561947083294722
sample-hessian,0.010813265592508392,-0.45714868509313,0.1885221034059037,0.08187657603083767,-0.45714868509313017,0.0026296299321552207,-0.37835107644530136,0.5608542013313041,0.18852210340590392,-0.3783510764453015,0.08384567318489351,-0.6051035275233804,0.0818765760308373,0.5608542013313046,-0.6051035275233804,0.02668697218192428
outer-product,0.01037672666659334,-0.500726634798624,0.35783918160643424,-0.08013274305775141,-0.5007266347986238,0.002602486774947956,-0.4655733131612111,0.640716567145438,0.35783918160643435,-0.46557331316121114,0.08082540592585513,-0.6063342792537544,-0.08013274305775137,0.640716567145438,-0.6063342792537545,0.026730452428804286
misspecification-robust,0.011485299399891591,-0.4226602380433309,0.010923542003948846,0.2466063282894595,-0.422660238043331,0.002682461904167959,-0.28723187396962224,0.4706416801394714,0.010923542003949254,-0.2872318739696227,0.08856103792632714,-0.6185769255098363,0.24660632828945875,0.4706416801394722,-0.618576925509836,0.02714619954920218
autocorrelation-robust,0.01171031129791282,-0.5126486973629415,-0.01961038114014786,0.20514478465037597,-0.5126486973629418,0.002786088444042682,-0.2916682934441184,0.4602765357619776,-0.01961038114014755,-0.2916682934441187,0.08587186451607066,-0.6432940615764752,0.2051447846503751,0.4602765357619784,-0.6432940615764747,0.026704924717891456
sample-hessian,0.009115793034787621,-0.427052775434183,0.14822107525487443,0.11638089260885538,-0.427052775434183,0.0019513396299384277,-0.2919476819578575,0.45808558210015105,0.14822107525487443,-0.29194768195785736,0.08486526779799435,-0.5845799923372931,0.11638089260885548,0.45808558210015105,-0.5845799923372934,0.024766195723228846
outer-product,0.008707640231542902,-0.375513093262916,0.24169833051847317,0.06142957215682847,-0.37551309326291565,0.0012842015009767273,-0.38789630891796795,0.5514776750810524,0.241698330518473,-0.387896308917968,0.08154634909589199,-0.5832728581221747,0.06142957215682865,0.5514776750810524,-0.5832728581221747,0.02528919673099028
misspecification-robust,0.010212022917070263,-0.564253620233138,0.09373525627110525,0.07333291451081712,-0.5642536202331381,0.0031621564471946187,-0.26697981788349345,0.47400272468679083,0.09373525627110517,-0.26697981788349334,0.08974328128661781,-0.6012849764534801,0.07333291451081732,0.47400272468679067,-0.6012849764534806,0.025182082193720003
autocorrelation-robust,0.011028430178190265,-0.5706151470770275,0.17203341257174715,0.12305088753991152,-0.5706151470770278,0.0032061409572091385,-0.33950965490497625,0.49797047473192235,0.1720334125717472,-0.33950965490497603,0.08944275346519083,-0.5368391454594654,0.1230508875399116,0.49797047473192246,-0.536839145459466,0.02553443102743419
sample-hessian,0.009910316839579032,-0.49038386372952,0.18765791387473432,0.08257012972906216,-0.49038386372952053,0.0023519919772242025,-0.2634847840802892,0.40721311027231366,0.18765791387473446,-0.263484784080289,0.08140641626575001,-0.5817838844816461,0.08257012972906189,0.40721311027231377,-0.5817838844816463,0.024729125238716173
outer-product,0.009664615037621754,-0.5128234562261735,0.30986259256039084,-0.013303837437868992,-0.5128234562261733,0.0016202168697993442,-0.32076929444766966,0.40370080300957356,0.3098625925603907,-0.32076929444766966,0.07640857395740845,-0.5566223606107483,-0.013303837437868855,0.4037008030095734,-0.5566223606107481,0.022977156132235256
misspecification-robust,0.010642463107914045,-0.54223709930883,0.08957690378064613,0.10075065469072206,-0.5422370993088312,0.0035229047937353486,-0.25653242952634375,0.4692906453702178,0.0895769037806464,-0.2565324295263435,0.08818681494489879,-0.61784600962765,0.10075065469072136,0.46929064537021814,-0.6178460096276505,0.027653901227941168
autocorrelation-robust,0.011006771109790635,-0.5221130284827795,0.12078052655371085,0.12688373095356761,-0.5221130284827806,0.003461645670075005,-0.2937067503354766,0.45781413600937476,0.12078052655371108,-0.2937067503354762,0.08756568133049844,-0.6789323801847376,0.1268837309535668,0.4578141360093752,-0.6789323801847382,0.02819185161580953
sample-hessian,0.01094983331025573,-0.4835965745732394,0.20672996689269763,0.05316678436383614,-0.48359657457323907,0.002764268971125667,-0.37893474010596984,0.5570872482150288,0.20672996689269743,-0.3789347401059698,0.08397123626465416,-0.6107756515927868,0.05316678436383634,0.5570872482150286,-0.6107756515927867,0.02701980512385914
outer-product,0.01118440216183059,-0.5390027081238846,0.31017642748484076,-0.0360811702215041,-0.5390027081238845,0.002797599641710592,-0.4097815098062279,0.5780141024860586,0.3101764274848408,-0.4097815098062279,0.07826978888645143,-0.5779438192179388,-0.03608117022150414,0.5780141024860586,-0.577943819217939,0.0259831279502079
misspecification-robust,0.010775068121887346,-0.4228122640547023,0.10052812292864358,0.14503642194022304,-0.4228122640547018,0.002739651103989014,-0.35465031662199165,0.5387120039080362,0.10052812292864323,-0.3546503166219915,0.09082342787275334,-0.6472550547351262,0.14503642194022334,0.5387120039080359,-0.6472550547351259,0.028345948829085272
autocorrelation-robust,0.01081495560477052,-0.413195462866216,0.11455045368200266,0.1597220584790912,-0.4131954628662152,0.0027371705560292592,-0.34483709148493236,0.52223955243258,0.11455045368200235,-0.34483709148493225,0.0971269814215726,-0.6638288278874475,0.15972205847909163,0.5222395524325797,-0.6638288278874472,0.027366718191922754
sample-hessian,0.010028104507153374,-0.5388379968656132,0.19855579394576717,0.02613125972642948,-0.5388379968656131,0.00263193076280691,-0.3034124311309825,0.46766161698206443,0.19855579394576736,-0.30341243113098243,0.08144665630530082,-0.585782438380057,0.026131259726429417,0.46766161698206443,-0.5857824383800572,0.024828797708736167
outer-product,0.010165890828921926,-0.6262438561308844,0.3570173483742969,-0.04778143369360619,-0.6262438561308846,0.0024567196607221007,-0.29236011471093526,0.2832749359381381,0.3570173483742969,-0.29236011471093526,0.07537508152829518,-0.5358620528643004,-0.04778143369360614,0.2832749359381381,-0.5358620528643003,0.021041362666969397
misspecification-robust,0.010010925786113309,-0.4237261857844202,0.025802752566018636,0.11065979034468469,-0.4237261857844199,0.0029313783887203616,-0.3422159479551853,0.6216970904777915,0.025802752566019094,-0.3422159479551851,0.09055754837502723,-0.642884779008152,0.11065979034468462,0.6216970904777914,-0.6428847790081526,0.030314600854668697
autocorrelation-robust,0.010492663395453876,-0.37858094304590706,0.04915569730490932,0.1579132412897444,-0.3785809430459068,0.00290378130189263,-0.43325107084085746,0.6429978649021496,0.049155697304909825,-0.43325107084085734,0.0862588289529819,-0.6490120365167004,0.15791324128974432,0.6429978649021496,-0.6490120365167007,0.030431986201702607
sample-hessian,0.010706675662426843,-0.5216939033248531,0.2130152117735356,0.05551565084526012,-0.5216939033248531,0.0026821718092362593,-0.32007497150555203,0.47784565992533523,0.21301521177353544,-0.3200749715055521,0.08353568474488045,-0.5918927024896536,0.055515650845260424,0.47784565992533506,-0.5918927024896534,0.0258127930326995
