estimator,"a,a","a,t0","a,v","a,z","t0,a","t0,t0","t0,v","t0,z","v,a","v,t0","v,v","v,z","z,a","z,t0","z,v","z,z"
outer-product,0.016589119956756118,-0.5766257070394232,0.4217339220375835,-0.09536261087882772,-0.5766257070394227,0.004626167502379526,-0.5722605820072841,0.7007522949952192,0.4217339220375835,-0.5722605820072846,0.1140193072132267,-0.7028071189376821,-0.09536261087882755,0.7007522949952192,-0.7028071189376819,0.03838830575683894
misspecification-robust,0.017357206809803176,-0.6518388603905264,0.41437967381526947,-0.04075460646276154,-0.651838860390527,0.004340587382432035,-0.45794967958310984,0.5552238197759248,0.4143796738152704,-0.45794967958311106,0.09764571887347263,-0.603919219729343,-0.04075460646276318,0.5552238197759263,-0.6039192197293434,0.030775747016254962
autocorrelation-robust,0.016824993043305085,-0.6412446515720954,0.48736510173450714,-0.09112250684116743,-0.6412446515720961,0.0041150809203667135,-0.5108983183768474,0.5855192791105253,0.48736510173450803,-0.5108983183768486,0.10636564447601593,-0.642287869767462,-0.09112250684116881,0.5855192791105267,-0.6422878697674621,0.030480076124088262
sample-hessian,0.016413097327400775,-0.5947495558957795,0.4130276014388857,-0.07162069613177799,-0.5947495558957797,0.004352990931984694,-0.5194122748877138,0.6398307957559306,0.41302760143888606,-0.5194122748877139,0.10554590922081065,-0.6670215800418923,-0.07162069613177853,0.6398307957559308,-0.6670215800418924,0.03461227982884752
outer-product,0.016378542801507353,-0.4200654615307145,0.21445472335854823,0.11242606470108414,-0.420065461530714,0.004612961741472752,-0.5509576138282966,0.7147316269448016,0.21445472335854837,-0.5509576138282967,0.11142237012689025,-0.7083090257295882,0.11242606470108427,0.7147316269448016,-0.708309025729588,0.04370881035527922
misspecification-robust,0.016753809235043538,-0.7125476214934109,0.5641517517684729,-0.2504734395707262,-0.7125476214934114,0.004269193323048578,-0.516066031437188,0.5786827640691615,0.5641517517684735,-0.5160660314371881,0.10352428175515101,-0.6553483884368027,-0.25047343957072693,0.5786827640691621,-0.6553483884368031,0.02814929203070578
autocorrelation-robust,0.016006032373281343,-0.683086940582542,0.5438607884430183,-0.210163333321845,-0.6830869405825423,0.004186837782417115,-0.5322862626822334,0.6098750767890475,0.5438607884430188,-0.5322862626822336,0.09850133601838564,-0.5971386828134602,-0.21016333332184634,0.6098750767890476,-0.5971386828134604,0.026618394122822776
sample-hessian,0.01505213287182196,-0.5553627360315614,0.34155247812710204,-0.0043115204166540725,-0.5553627360315608,0.0038066573194461967,-0.48378414081666504,0.6187851396665021,0.3415524781271017,-0.48378414081666515,0.10327918177875865,-0.6540273553138272,-0.00431152041665356,0.6187851396665018,-0.6540273553138267,0.03344799884184144
outer-product,0.01550115768490817,-0.534613602006543,0.2864695514042638,0.018063201298630732,-0.5346136020065426,0.00416594390552836,-0.5007377096640512,0.6626981800985076,0.2864695514042635,-0.500737709664051,0.10423677948607041,-0.6682049522295631,0.01806320129863105,0.6626981800985073,-0.668204952229563,0.036755418654113345
misspecification-robust,0.014662640361630076,-0.5760681192396798,0.39669727442791125,-0.03325732655927511,-0.5760681192396787,0.0034935210787494625,-0.47218456167122713,0.5714183777947195,0.39669727442791075,-0.4721845616712277,0.10295600499214952,-0.6456940603114739,-0.03325732655927444,0.5714183777947196,-0.6456940603114731,0.0306220413644713
autocorrelation-robust,0.014633958809819318,-0.5150880431602841,0.40068494181261977,-0.04445097071284025,-0.5150880431602832,0.0034005207148436567,-0.47268388857605614,0.6041737941552093,0.40068494181261904,-0.47268388857605675,0.10948481088114667,-0.6922325891166721,-0.04445097071283913,0.6041737941552096,-0.6922325891166713,0.03242524302847495
sample-hessian,0.017162765159116074,-0.541629783786913,0.3638805964829611,0.004835012350297366,-0.5416297837869128,0.004517634940115004,-0.5480795731176683,0.6792548242759386,0.36388059648296084,-0.5480795731176682,0.10290724072325046,-0.6547624109160889,0.00483501235029788,0.6792548242759382,-0.6547624109160887,0.03631433985677058
outer-product,0.017994708676855552,-0.6559620308530035,0.43529709605361266,-0.11329851113369663,-0.6559620308530035,0.005015731438901647,-0.5381203034414778,0.6267695106511558,0.4352970960536128,-0.5381203034414779,0.11486846998757057,-0.6894729750948845,-0.11329851113369684,0.626769510651156,-0.6894729750948846,0.03370611296486588
misspecification-robust,0.016727260587501316,-0.40942802834929565,0.28328298601520835,0.10975202491418565,-0.40942802834929565,0.004245898366769355,-0.5697257002951329,0.7446943219233491,0.28328298601520785,-0.5697257002951325,0.09317256280756665,-0.6429810001561845,0.10975202491418622,0.7446943219233483,-0.6429810001561842,0.03993286549034224
autocorrelation-robust,0.01835985966149991,-0.37219478197816513,0.2706337192225164,0.1725059249523696,-0.37219478197816525,0.004346122945545157,-0.5654649548776212,0.7389420459198975,0.27063371922251633,-0.5654649548776206,0.088580609569453,-0.5922248769173086,0.17250592495237044,0.7389420459198965,-0.5922248769173082,0.039914277847650635
sample-hessian,0.015871814377251776,-0.5803847503780529,0.3825375697230506,-0.05992498090953562,-0.5803847503780528,0.004147291512985881,-0.5332503147906498,0.6658918004972075,0.38253756972305025,-0.5332503147906497,0.10551840511722217,-0.6723868055138253,-0.05992498090953529,0.6658918004972072,-0.6723868055138252,0.035067007673773944
outer-product,0.015671773322264947,-0.4238796712743628,0.24815451596276236,0.04476721035586404,-0.4238796712743637,0.004989817141835444,-0.5999191141203736,0.7662972314926642,0.2481545159627628,-0.5999191141203737,0.12102670020964439,-0.7396338306970011,0.044767210355863965,0.7662972314926642,-0.7396338306970011,0.046226527684284105
misspecification-robust,0.016152622069462847,-0.7081694695885847,0.49613313802627806,-0.17142541492258284,-0.7081694695885846,0.003618178507354863,-0.5002720680204468,0.5615910388149258,0.49613313802627745,-0.5002720680204465,0.09564246590915684,-0.6196590454378361,-0.17142541492258204,0.5615910388149248,-0.6196590454378356,0.027463465254536395
autocorrelation-robust,0.017160612474397922,-0.7545326132890883,0.5254849866882463,-0.18016357860402876,-0.7545326132890876,0.0037573495680765174,-0.5368016823264271,0.5191221048408862,0.5254849866882453,-0.5368016823264267,0.09410494373546797,-0.6406684598608646,-0.1801635786040277,0.5191221048408854,-0.6406684598608644,0.027494728719980967
sample-hessian,0.016243511581571366,-0.514636065087564,0.33812148361785144,0.04059834365551521,-0.5146360650875644,0.003963819472751019,-0.5287056488874421,0.6531720321840564,0.3381214836178515,-0.5287056488874419,0.10635973584515819,-0.6606030835163775,0.040598343655515,0.6531720321840564,-0.6606030835163776,0.035459581873882706
outer-product,0.016826502480582803,-0.42329969435684695,0.19278732295310322,0.17811060097393336,-0.4232996943568466,0.004105097925392629,-0.5131363627021559,0.66059052337939,0.1927873229531029,-0.5131363627021559,0.10798644899467907,-0.672944608464008,0.17811060097393372,0.6605905233793896,-0.6729446084640079,0.03951226290946012
misspecification-robust,0.01588268602503678,-0.5931545033968485,0.46656305769407197,-0.09916185112832597,-0.5931545033968489,0.003851519190373816,-0.5498938502453415,0.649989198356921,0.46656305769407175,-0.5498938502453407,0.10594026501164115,-0.6587651610558958,-0.09916185112832668,0.6499891983569214,-0.6587651610558964,0.032184377528840624
autocorrelation-robust,0.017287495308470638,-0.556809191496966,0.39231237986946166,0.029869311289490785,-0.5568091914969671,0.0037181299476742383,-0.5165545839222586,0.6024885819692956,0.39231237986946194,-0.5165545839222583,0.10238515271863831,-0.6427943464283354,0.02986931128949023,0.602488581969296,-0.6427943464283359,0.03215658248439802
sample-hessian,0.01695787492521784,-0.5717728692460902,0.3888167692075283,-0.019434532108278762,-0.5717728692460904,0.004197899203542788,-0.5452447969576069,0.6601092653079155,0.3888167692075284,-0.5452447969576071,0.1083393034974893,-0.6608980964130335,-0.019434532108278987,0.6601092653079158,-0.6608980964130338,0.03581033717892629
outer-product,0.01726610813720337,-0.5458555217715316,0.3469890127898157,-0.03237173468348908,-0.5458555217715317,0.004982278146923959,-0.5808878743468718,0.7180401315870277,0.3469890127898157,-0.5808878743468717,0.12030019871123464,-0.7137022642006785,-0.03237173468348883,0.7180401315870275,-0.7137022642006784,0.04146640688161014
misspecification-robust,0.016735526078652346,-0.6089276559718032,0.43839515166025567,-0.02107561936110743,-0.6089276559718041,0.0035789716217586955,-0.5203091726126486,0.5998274158669687,0.4383951516602555,-0.5203091726126483,0.09888365123120131,-0.6078501157522944,-0.021075619361108244,0.5998274158669695,-0.6078501157522953,0.031402805053574935
autocorrelation-robust,0.017022912897404662,-0.6260743891472993,0.4702093006087162,-0.0636515620411565,-0.6260743891472997,0.0033794828747773886,-0.5634616406025016,0.6110122117901564,0.4702093006087163,-0.5634616406025026,0.09698419781940783,-0.6130084419463254,-0.06365156204115657,0.6110122117901573,-0.6130084419463251,0.029008910793906672
sample-hessian,0.01581517013781519,-0.6096878092168744,0.40035650768253794,-0.09309046087686558,-0.6096878092168747,0.0042975558904602374,-0.5171146986844558,0.6503059110327,0.40035650768253855,-0.5171146986844559,0.10362253286947655,-0.6663017555046364,-0.09309046087686662,0.6503059110327005,-0.6663017555046368,0.03394760713568767
outer-product,0.015954721131007762,-0.5941180229788163,0.38045881826465433,-0.11058894115915635,-0.5941180229788159,0.004949197156807579,-0.5432206949227655,0.6938917671126871,0.3804588182646541,-0.5432206949227655,0.11428556547347332,-0.7102355969657435,-0.11058894115915602,0.693891767112687,-0.7102355969657435,0.0378795510776375
misspecification-robust,0.01574648328359744,-0.6356129477425038,0.4278690618639768,-0.08804302277385387,-0.6356129477425051,0.003771240019478264,-0.49809934741560485,0.6080652067381215,0.42786906186397833,-0.4980993474156051,0.09465250558886258,-0.6209939610592821,-0.08804302277385608,0.6080652067381227,-0.6209939610592828,0.030795104799603918
autocorrelation-robust,0.016427948060030177,-0.6525023375248004,0.42054807401519834,-0.09771325564277991,-0.6525023375248014,0.003783843360923521,-0.5738798801316956,0.6215275382128198,0.4205480740151998,-0.5738798801316958,0.10294966629610809,-0.6763361054253316,-0.0977132556427822,0.6215275382128207,-0.6763361054253318,0.03180607594958444
sample-hessian,0.01584777681787444,-0.6147259649815291,0.411818788261614,-0.09892777776047794,-0.6147259649815294,0.004351853033051184,-0.5048650387939685,0.6341299418935642,0.4118187882616144,-0.5048650387939688,0.10466079387174625,-0.6660233982807583,-0.09892777776047851,0.6341299418935645,-0.6660233982807583,0.03373192736826681
outer-product,0.015452609225517461,-0.522268872352925,0.3257989973538744,-0.01762411382283742,-0.5222688723529247,0.004427851172870247,-0.5290874309039144,0.6872355477671152,0.32579899735387446,-0.5290874309039142,0.10955319848237718,-0.6950352083380213,-0.017624113822837777,0.6872355477671153,-0.6950352083380216,0.03845067717536204
misspecification-robust,0.016312304365951567,-0.6891969263007964,0.48690886363102176,-0.17799353464641515,-0.6891969263007973,0.004344754631896935,-0.4919003529566896,0.585464570084428,0.4869088636310227,-0.49190035295668993,0.10108555959200582,-0.6430005759985744,-0.17799353464641662,0.5854645700844286,-0.6430005759985746,0.02977886126115906
autocorrelation-robust,0.01658679560212344,-0.6965429483633782,0.49414861339655414,-0.08530801347104203,-0.6965429483633785,0.0044133209407446255,-0.5445928015671191,0.5445968088907682,0.49414861339655475,-0.5445928015671201,0.09680411127681944,-0.6149520668008007,-0.08530801347104282,0.5445968088907694,-0.6149520668008005,0.03059038312190598
sample-hessian,0.01487657913996584,-0.5780786055273318,0.35405071108102554,-0.03786547217764908,-0.5780786055273315,0.0038666289836904507,-0.48298756494092604,0.6221898616389714,0.35405071108102537,-0.48298756494092593,0.10120632311549663,-0.6552641359272123,-0.03786547217764896,0.6221898616389714,-0.6552641359272126,0.03282691281439622
outer-product,0.014740841942642482,-0.5324882392403368,0.3045518153518963,0.0015455537427023958,-0.5324882392403368,0.003999977748979352,-0.49119203518164084,0.6515892263076041,0.3045518153518961,-0.49119203518164073,0.10483368734157988,-0.6726219815391487,0.001545553742702424,0.651589226307604,-0.6726219815391485,0.035283069051967486
misspecification-robust,0.015025059946226783,-0.6200117704502028,0.4012477143475786,-0.07717784867259952,-0.6200117704502027,0.00375244278950501,-0.47828150799387287,0.5930541540077968,0.4012477143475789,-0.478281507993873,0.0980379765136192,-0.6392073925934381,-0.07717784867259951,0.5930541540077966,-0.6392073925934381,0.030619993354333092
autocorrelation-robust,0.015229872224541982,-0.5792542785937911,0.4021433398492159,0.045816706113490646,-0.5792542785937904,0.003722470910321611,-0.5401842875843847,0.5617299552196301,0.4021433398492157,-0.5401842875843847,0.09480738554950496,-0.5835918177237724,0.04581670611349055,0.5617299552196307,-0.583591817723773,0.029855246819581443
sample-hessian,0.015272269497642333,-0.5355932890705934,0.3218720991886017,0.018407177340485647,-0.535593289070593,0.003749128896789324,-0.5058922415808975,0.6421794057389574,0.32187209918860155,-0.5058922415808975,0.10457596764145237,-0.6603394721713403,0.018407177340485893,0.6421794057389572,-0.66033947217134,0.03408639470963634
outer-product,0.01529476325848803,-0.4821217320938246,0.280554635992131,0.03310228886561139,-0.4821217320938247,0.004210718337494841,-0.5463376564792723,0.7075114269156533,0.28055463599213115,-0.5463376564792722,0.11073276412902323,-0.6938761320264446,0.03310228886561139,0.7075114269156533,-0.6938761320264447,0.03885272517233729
misspecification-robust,0.015261356781705659,-0.5892754705199673,0.3624825363805876,-9.978452779591332e-05,-0.5892754705199664,0.003370138370086862,-0.47229913697223047,0.5696374156546645,0.3624825363805872,-0.47229913697223047,0.09964584521472473,-0.6301558787683613,-9.97845277955884e-05,0.5696374156546637,-0.6301558787683609,0.030146730279606685
autocorrelation-robust,0.01528429614603274,-0.6128318294091616,0.36292191111646527,0.04209192478824323,-0.6128318294091609,0.0033654466189772343,-0.5022822989021775,0.5350321907708616,0.36292191111646516,-0.5022822989021772,0.10728199938206476,-0.657627633038898,0.04209192478824369,0.5350321907708605,-0.6576276330388979,0.03082703539980045
sample-hessian,0.019103336471378747,-0.5094317987369852,0.3922413326538011,0.03314777413516384,-0.5094317987369845,0.00490263164415152,-0.5972969367485405,0.7060473857142966,0.39224133265380023,-0.5972969367485402,0.1163508798913035,-0.67312853966811,0.033147774135165085,0.7060473857142959,-0.6731285396681096,0.041797556298214494
outer-product,0.019515063094704726,-0.5014988954420302,0.3258286763419405,0.10864961754047618,-0.5014988954420306,0.004687868880729063,-0.5601270902962112,0.655725916993398,0.3258286763419407,-0.5601270902962112,0.11751158594639688,-0.6686233913361069,0.10864961754047589,0.6557259169933981,-0.6686233913361069,0.04117915521202549
misspecification-robust,0.01876153678205372,-0.5194163667655779,0.4551888477708622,-0.040184550794855195,-0.5194163667655765,0.005131773244063682,-0.6323097674279217,0.7502572938536843,0.45518884777086,-0.6323097674279209,0.11572463375487435,-0.6809426297998518,-0.040184550794852496,0.7502572938536831,-0.6809426297998512,0.04267442371412551
autocorrelation-robust,0.018364918535963237,-0.5438381377540593,0.5169435029684889,-0.08315009681475263,-0.5438381377540581,0.005150326646563739,-0.6721079490984772,0.7643168942528596,0.5169435029684869,-0.6721079490984764,0.11503124018131305,-0.6855791485651781,-0.08315009681475023,0.7643168942528583,-0.6855791485651772,0.041722286432274276
sample-hessian,0.015700246191082377,-0.6025075618397163,0.386518971696803,-0.0489948639227903,-0.6025075618397167,0.004021935505866954,-0.4833606076595757,0.6094472842068447,0.3865189716968033,-0.483360607659576,0.10417222150275002,-0.6487919157301872,-0.048994863922790566,0.609447284206845,-0.6487919157301875,0.03291921280504974
outer-product,0.015495409792894906,-0.5924258271907606,0.4222678132548813,-0.11602099782009367,-0.5924258271907603,0.004094891740056398,-0.5589833773034969,0.6787087958270032,0.42226781325488094,-0.5589833773034969,0.11557163706582152,-0.7089959905302293,-0.11602099782009329,0.678708795827003,-0.7089959905302293,0.03621706033657002
misspecification-robust,0.01599441597182739,-0.6183778463510643,0.35498325248514095,0.014274578493795096,-0.6183778463510651,0.004006668328296723,-0.407778974760573,0.5368247126480202,0.35498325248514206,-0.4077789747605743,0.09418625018504714,-0.5792921462258063,0.01427457849379416,0.5368247126480213,-0.5792921462258063,0.03005629861251699
autocorrelation-robust,0.017779516305049654,-0.6319753127742024,0.39469560577530566,0.012624553655508394,-0.6319753127742027,0.00399125126613038,-0.4198283540965896,0.5252059516344875,0.39469560577530616,-0.41982835409659025,0.09667939635732051,-0.5208910624590586,0.012624553655507955,0.5252059516344882,-0.5208910624590591,0.030263263736036543
sample-hessian,0.017307170721213568,-0.6014299131885864,0.41674150645890917,-0.06150572186785254,-0.6014299131885864,0.0045161293297136815,-0.5424243922101533,0.6562341872270725,0.41674150645890956,-0.5424243922101536,0.10803814909211504,-0.6634638162019009,-0.06150572186785301,0.6562341872270727,-0.6634638162019009,0.03565895895724823
outer-product,0.01732761702816788,-0.5821475165343132,0.38093048444768046,-0.046976971525234765,-0.582147516534313,0.004832832558124458,-0.5404994009116048,0.6662841306185295,0.38093048444768074,-0.540499400911605,0.11578119930005946,-0.6909659617347601,-0.04697697152523501,0.6662841306185298,-0.69096596173476,0.037802114201305255
misspecification-robust,0.0173149790651774,-0.6233176634607559,0.45451339114223566,-0.08006487549337211,-0.623317663460756,0.004241956932191293,-0.5477296093796756,0.6483694241161717,0.4545133911422372,-0.5477296093796766,0.10118321228933161,-0.636244839854913,-0.08006487549337328,0.6483694241161726,-0.6362448398549134,0.03382128522954453
autocorrelation-robust,0.017590198944687642,-0.6343033624250585,0.4033621194304054,-0.12973139101805684,-0.6343033624250586,0.004252093668113508,-0.5557752549312047,0.6836646291300115,0.4033621194304064,-0.5557752549312056,0.1030569008358301,-0.6776366965213931,-0.12973139101805803,0.6836646291300118,-0.6776366965213926,0.03565348952654927
sample-hessian,0.015190412614414749,-0.606402328228633,0.41347603324115617,-0.13916644214243779,-0.6064023282286326,0.004467000497320505,-0.5535821025618027,0.7098782485518608,0.41347603324115567,-0.5535821025618024,0.11289288299803812,-0.6920709140687717,-0.139166442142437,0.7098782485518601,-0.6920709140687715,0.03793583396328299
outer-product,0.01557308154873514,-0.6736931115485941,0.40683625251447464,-0.09948689570468985,-0.6736931115485945,0.004027261819753565,-0.4509721063197321,0.5468119286125768,0.4068362525144748,-0.4509721063197321,0.1098602669961334,-0.6541063490496165,-0.09948689570469005,0.5468119286125769,-0.6541063490496166,0.030888645772267964
misspecification-robust,0.014882626019593526,-0.5461971182690539,0.42007805224307165,-0.17984223418019052,-0.5461971182690533,0.00517949575441853,-0.6580219444927807,0.8259553760074541,0.4200780522430704,-0.6580219444927797,0.11949675620049327,-0.7463188475724992,-0.17984223418018896,0.8259553760074526,-0.7463188475724988,0.04727319067184365
autocorrelation-robust,0.014951444849555011,-0.46960294795957475,0.39768543130827033,-0.08537044339101307,-0.46960294795957375,0.0050613840813599,-0.6616237294557153,0.8288906669149387,0.39768543130826933,-0.6616237294557152,0.11807563774801716,-0.7088949582168111,-0.0853704433910113,0.8288906669149374,-0.7088949582168103,0.04683386643228136
sample-hessian,0.016353859530135705,-0.5439780737406105,0.38507570357313625,-0.06797467016416829,-0.5439780737406115,0.004801594590628502,-0.5862317022272664,0.7360084742258012,0.3850757035731373,-0.5862317022272663,0.11057501276959225,-0.6946454207764562,-0.06797467016416985,0.7360084742258017,-0.6946454207764569,0.040185485458777585
outer-product,0.016542660608473266,-0.6004374526783852,0.38162748361695636,-0.05081894326044658,-0.6004374526783852,0.0044424067883499395,-0.5156709642136705,0.6270020527645204,0.3816274836169565,-0.5156709642136705,0.11575456315978953,-0.6872483458678602,-0.05081894326044684,0.6270020527645206,-0.6872483458678604,0.035121450119941874
misspecification-robust,0.016218433942587592,-0.4916372410050404,0.3867274395147769,-0.08842046502493686,-0.49163724100504236,0.005331387099381474,-0.6635997751842762,0.8204508109229399,0.3867274395147791,-0.6635997751842764,0.10818961753171144,-0.7254266266373686,-0.08842046502493997,0.8204508109229416,-0.7254266266373698,0.0467594630020175
autocorrelation-robust,0.0158028550525278,-0.49300541892316596,0.38223691062485415,-0.09758281217713088,-0.4930054189231682,0.005191384403763415,-0.645262678634194,0.8272755958774021,0.3822369106248564,-0.6452626786341935,0.11078396037046649,-0.6941710569231345,-0.09758281217713406,0.827275595877403,-0.6941710569231356,0.04645930964647099
sample-hessian,0.015429960442751824,-0.6377110168067646,0.40393891945407323,-0.10359752905497886,-0.6377110168067643,0.004149023198020577,-0.4606270190684036,0.590696566021704,0.40393891945407356,-0.46062701906840386,0.10282354427170119,-0.655751920498185,-0.1035975290549792,0.5906965660217043,-0.6557519204981851,0.03228207793731135
outer-product,0.015233339981679812,-0.5993067590756337,0.38842404467075453,-0.10893022762012713,-0.5993067590756336,0.00435334876879211,-0.5123425110857294,0.666829125828693,0.3884240446707547,-0.5123425110857294,0.10849437650783722,-0.6892964835948047,-0.10893022762012743,0.6668291258286931,-0.6892964835948048,0.03637848697197701
misspecification-robust,0.01563651073671583,-0.6733731046271322,0.4191845425483587,-0.09806178335659291,-0.6733731046271308,0.004004254212505078,-0.41246933208259773,0.5064928829707214,0.4191845425483591,-0.4124693320825984,0.09805551385526734,-0.6230895925032736,-0.09806178335659364,0.5064928829707223,-0.6230895925032742,0.02872312315882349
autocorrelation-robust,0.014870194040663363,-0.6436766399206199,0.41195410901788404,-0.20829529262347568,-0.6436766399206192,0.004708853400314776,-0.4282496268540762,0.6477412931494542,0.41195410901788476,-0.42824962685407686,0.09926595151417035,-0.6677724918994538,-0.2082952926234761,0.6477412931494547,-0.6677724918994541,0.031587679485662594
sample-hessian,0.016899876596080003,-0.5857697078737741,0.40110836727204735,-0.03933646039069481,-0.5857697078737747,0.004351654356708328,-0.5169808741689071,0.6372113316643989,0.40110836727204796,-0.5169808741689075,0.10355357334952761,-0.6541845060483865,-0.03933646039069532,0.6372113316643992,-0.6541845060483866,0.034575726551540224
outer-product,0.016684217511932782,-0.4752447541293959,0.32248218896011194,0.0022461413556244558,-0.47524475412939565,0.004772917228879538,-0.6161927745090108,0.7462094571179212,0.32248218896011166,-0.6161927745090108,0.12178853807213923,-0.7418784939530897,0.002246141355624847,0.746209457117921,-0.7418784939530894,0.04460357966720474
misspecification-robust,0.017158094992405375,-0.6722362187754861,0.47014839347495674,-0.07979225338838593,-0.6722362187754868,0.004151496382695088,-0.43439461784250255,0.5210012602294278,0.47014839347495757,-0.434394617842503,0.09046266442490616,-0.5563163902329797,-0.07979225338838679,0.5210012602294288,-0.5563163902329804,0.026986470719468914
autocorrelation-robust,0.01755680505472085,-0.7067700800033243,0.540015456615923,-0.11695318752036965,-0.7067700800033256,0.004182837207104423,-0.5408264848111463,0.5430201906077525,0.5400154566159246,-0.5408264848111469,0.08626942361014228,-0.5685941885917465,-0.11695318752037066,0.5430201906077533,-0.568594188591747,0.026748518071847745
sample-hessian,0.015777030346685463,-0.5793753691909104,0.3866904424809534,-0.046227231951740146,-0.5793753691909103,0.004021179802620506,-0.5289500898182279,0.6595424207566034,0.38669044248095347,-0.5289500898182279,0.10649074413774771,-0.6573076696739233,-0.046227231951740236,0.6595424207566032,-0.6573076696739232,0.034672947685766245
outer-product,0.016022069943305923,-0.5843924859468455,0.37953366750082657,-0.091423695851023,-0.5843924859468457,0.004679932991121348,-0.5624875221272775,0.6996877729475232,0.379533667500827,-0.5624875221272778,0.12102897596833784,-0.715298158720225,-0.09142369585102321,0.6996877729475235,-0.7152981587202251,0.038548819608576035
misspecification-robust,0.015635494934660384,-0.5864083565065642,0.40508340717929925,-0.015185600633768621,-0.5864083565065641,0.0034909457344446553,-0.4999945857935078,0.6217331269447389,0.4050834071792993,-0.4999945857935075,0.09435643797338594,-0.5949986012684185,-0.015185600633769416,0.621733126944739,-0.5949986012684187,0.03165404874844943
autocorrelation-robust,0.01630733854967696,-0.5969949235044146,0.4604574906482599,-0.06866276621943579,-0.5969949235044147,0.003585913362782956,-0.5167011509207998,0.6519199452058381,0.4604574906482603,-0.5167011509208,0.08791385624234281,-0.569383706545538,-0.06866276621943636,0.6519199452058377,-0.5693837065455374,0.031824649391990256
sample-hessian,0.016386110726539897,-0.6721171672801974,0.45490863194990466,-0.15083096092118833,-0.6721171672801971,0.004428148938937318,-0.4862183529570306,0.6051770722413932,0.45490863194990466,-0.486218352957031,0.1044574749045731,-0.6572570772752333,-0.15083096092118817,0.6051770722413932,-0.657257077275233,0.032758040231643006
outer-product,0.016390940075637416,-0.6440343273482675,0.4218829367538611,-0.16484559496893114,-0.6440343273482674,0.004990709253596406,-0.5272026915624962,0.6816754929418954,0.421882936753861,-0.5272026915624963,0.11452427078781542,-0.7052579427153426,-0.16484559496893078,0.6816754929418952,-0.7052579427153425,0.03821840201618261
misspecification-robust,0.016415611063294717,-0.7036508873994903,0.4932495415003338,-0.1449661680364275,-0.7036508873994893,0.003981074975814598,-0.4552957575770136,0.5200648284321521,0.4932495415003339,-0.45529575757701446,0.09644082817946414,-0.609067587876749,-0.1449661680364272,0.5200648284321521,-0.6090675878767486,0.02835659474716223
autocorrelation-robust,0.015614115847006596,-0.6726732984292406,0.4786642169249692,-0.1237949217025025,-0.6726732984292404,0.0037309558035131746,-0.4740276511627086,0.5150528282174922,0.478664216924969,-0.4740276511627092,0.09258685393981048,-0.6412126741827787,-0.1237949217025022,0.5150528282174918,-0.6412126741827782,0.029116422734949157
sample-hessian,0.014969936887144347,-0.5570617084819114,0.3621165535751194,-0.036434733545038143,-0.5570617084819109,0.0038624194515801944,-0.5109873286468924,0.647483238567886,0.36211655357511935,-0.5109873286468924,0.10386589724760872,-0.6652763532579028,-0.03643473354503782,0.6474832385678858,-0.6652763532579025,0.03385515517203505
outer-product,0.015388888704129607,-0.4094019520224868,0.1926845982253523,0.08729786357031366,-0.40940195202248675,0.0046717653214442675,-0.5710835617943484,0.749884058613201,0.1926845982253522,-0.5710835617943484,0.11290799037911553,-0.722727249416645,0.08729786357031373,0.7498840586132011,-0.722727249416645,0.044592372641612185
misspecification-robust,0.014737627759752561,-0.6735872810794615,0.5020036417764769,-0.16980653796379708,-0.6735872810794608,0.003327830474969596,-0.48775571296966475,0.5355901835498149,0.5020036417764764,-0.48775571296966425,0.099686373787853,-0.6380122438687796,-0.16980653796379627,0.5355901835498144,-0.6380122438687792,0.02664296151307319
autocorrelation-robust,0.01483069612850432,-0.698557832647593,0.5259029572662898,-0.20961407077026425,-0.6985578326475929,0.003412804592438879,-0.5149719721173854,0.5050969914637079,0.5259029572662899,-0.5149719721173855,0.09940368772239436,-0.6771855530970387,-0.20961407077026395,0.5050969914637072,-0.6771855530970375,0.02708602071529223
sample-hessian,0.017351158064190134,-0.5928201550700457,0.4040028905620509,-0.03867233954858377,-0.5928201550700462,0.004495288638829634,-0.5188355834653262,0.6320144130509996,0.40400289056205096,-0.5188355834653259,0.10648663224206993,-0.6581537061633093,-0.038672339548584164,0.6320144130509998,-0.6581537061633095,0.03515942333485345
outer-product,0.017361790866584244,-0.5588493458644009,0.37661091574803957,-0.03710157592608953,-0.5588493458644013,0.004759461558533455,-0.5614071260539648,0.6878064663336324,0.37661091574803945,-0.5614071260539648,0.11305434225649098,-0.695859278517936,-0.03710157592608967,0.6878064663336325,-0.6958592785179362,0.03930351895545681
misspecification-robust,0.017342208907614835,-0.6244344149389797,0.43070526969262257,-0.04003695387193982,-0.62443441493898,0.004278193158238954,-0.4782805707303813,0.5709045357487956,0.43070526969262246,-0.47828057073038094,0.1008593272295716,-0.6193508879335118,-0.04003695387194056,0.5709045357487963,-0.6193508879335119,0.03150011018855948
autocorrelation-robust,0.016592714179892963,-0.5845640095146624,0.4176807507112442,0.059631588312836166,-0.5845640095146631,0.0042330900471511885,-0.48116531881658203,0.5315281762054267,0.417680750711244,-0.48116531881658126,0.09941121402871365,-0.5950112651935564,0.05963158831283559,0.5315281762054271,-0.595011265193557,0.031155675210575502
