a,t0,v,z
0.6659859404131394,0.3725337039756908,1.6931027035186448,-0.04333551634217138
0.6327355690683463,0.39273179123605223,1.5732932490726559,0.010831511012697904
0.6551698687978952,0.3801611509418683,1.7743486443423229,-0.08064930575967526
0.6845006361146223,0.377138085260914,1.8937764211669286,-0.06679947288467988
0.6752255339506685,0.38593497783588104,1.720943506787077,-0.004982084522951278
0.6757890856786241,0.376436351037562,1.738137008325354,-0.047589488205070904
0.6602971756126468,0.3792521183521547,1.7411133665167637,-0.029324590428677463
0.6622032217993115,0.3802120624253437,1.7344107747967692,-0.028353473346828015
0.6687740794509117,0.3789392015179511,1.8369268399883998,-0.05913222815032148
0.6660783553714988,0.3812333402691155,1.7608603248513375,-0.04346361379778932
0.6510004942227506,0.37881714729981497,1.659004058758799,-0.0024656158405197857
0.6426258695303296,0.3882988835134841,1.6455413538886774,-0.05093622376446565
0.6939067640536665,0.3646378313728847,1.806004868177763,-0.08390220845312996
0.6796864309982185,0.3658129725898668,1.6578459401522705,-0.053024096433948543
0.6647798522341835,0.3773174928047669,1.8010735266613018,-0.05534248886520121
0.6451808506321759,0.3890122217353769,1.6981348242448562,-0.03614344522955284
0.6673551710862049,0.37151543901020606,1.777755733412893,-0.065094920513672
0.6698175037226769,0.3800663966392075,1.771661705031735,-0.02457208345618502
0.6540507820768041,0.3720884470844799,1.7850511973021344,-0.07718248420051803
0.669307839949066,0.3790689099152748,1.8050809698244679,-0.03718065064603987
0.6536569307923429,0.38028526240243654,1.7796913129657561,-0.04112225905554675
0.6559613134971651,0.3775900925195371,1.7185635348020982,-0.05617815530190029
0.6409548517937431,0.39037253609432915,1.662547752784016,-0.012735756454544495
0.6634070313801833,0.3780513735574937,1.608057940500862,-0.020905754349553583
0.6693295001469428,0.3771108709901735,1.726946798507875,-0.035206752480643935
0.6403572015402055,0.3835890909662604,1.6396268291336118,-0.0349470769614571
0.6624287217987322,0.37518562516623855,1.7668081522912882,-0.058210225475967985
0.664362175464333,0.3708227381422891,1.8546134238839125,-0.08067505962875263
0.6572686240735687,0.3832943438385988,1.7327810402337926,-0.0379073284013347
0.6652288814257047,0.3708070733673178,1.7851418929650253,-0.05726548576282654
0.6528836686606577,0.38328154810527676,1.7123222831939047,-0.055021594324977725
0.668584652535951,0.385902758188418,1.7689181177898985,-0.010869896120072798
0.6599724761043695,0.37898155899392655,1.695054453355784,-0.04927183771001115
0.6769995702299856,0.37834551496225677,2.0162492728470434,-0.07917521682457473
0.6442246801218044,0.3902598087734204,1.6587598528270788,-0.049462036650773915
0.6555108270150624,0.386687436937079,1.856648583292112,-0.04640793313534827
0.6592951264989895,0.37787182310789524,1.6136447149941802,-0.026624857647144413
0.6732830210673021,0.36997523902374135,1.7287193225462942,-0.06887404171477421
0.6807111972077288,0.3711382732466595,1.8364147892733151,-0.0752925700523953
0.6568698706743864,0.3735543159460974,1.8355258177796216,-0.10233977561887418
0.6382670005603106,0.3897561311654491,1.7832446131853166,-0.042324680518202165
0.6644475285448249,0.38137888621214366,1.6119173492752945,-0.010195024750552279
0.6555532734933076,0.38383431667833406,1.836190262818206,-0.05754288469263783
0.6830904226623596,0.37038354907106785,1.7843213165906209,-0.0535107085887557
0.6808231267488529,0.3781438439625671,1.7757910013217637,-0.030401444246871766
0.6590302473378186,0.3781890218366698,1.6797980454591754,-0.025920796830839744
0.6659022816101111,0.37387109070964,1.7166155255073017,-0.04740626092371858
0.6751515562456923,0.38577741357620393,1.736350319746042,0.024153379106426894
0.6362904484691181,0.3892296883663223,1.5871653370336174,-0.02443764002711985
0.6788457207787161,0.36880790457429785,1.7709354104166597,-0.06386068967324793
0.6790148744031992,0.376464697045086,1.875627726629537,-0.06952128675857412
0.6646153647997111,0.37588180852045766,1.7541098926698002,-0.05512236675939633
0.6637126218151536,0.3782144595320214,1.820274101107,-0.06983852817138934
0.6736010369402953,0.3777602396518207,1.659760509650547,-0.0015163521197656391
0.6844696950838212,0.3706100585736252,1.9005334046570181,-0.0536861169094974
0.6677880347068115,0.378908402532386,1.7956806386303008,-0.042731334164580435
0.6623994504443801,0.3775694881657564,1.7684233148263118,-0.07071277039243717
0.6589593431440066,0.38611277805110517,1.6636017193237713,0.0101537864105409
0.6644267376565856,0.36942121617925006,1.6261180359115037,-0.06275673596498053
