,a,a+,a-,t0,t0+,t0-,beta_v,beta_v+,beta_v-,z,z+,z-
53,1.0224163783209703,1.077208858728729,0.9676238979132116,0.40900649128955113,0.42805528021570843,0.38995770236339383,1.4858899657539117,1.6458664126352156,1.3259135188726079,0.2899613057182515,0.3439987085267994,0.2359239029097036
54,1.0096994637609906,1.0696201246733892,0.9497788028485921,0.38462464041180017,0.3984356760883009,0.37081360473529945,1.6742669379792265,1.8326637990797063,1.5158700768787468,0.2970332495146805,0.3435531939811796,0.2505133050481814
55,1.0099696230214203,1.0640483534640908,0.9558908925787499,0.40507968825579227,0.42031801007956593,0.3898413664320186,1.6970387065367296,1.8513049311745116,1.5427724818989477,0.2926932451646628,0.33081430747962404,0.2545721828497015
56,1.0605646505253745,1.1239484690803336,0.9971808319704154,0.393842205640681,0.41195397983990567,0.37573043144145635,1.6810376546027008,1.8621819245734244,1.4998933846319773,0.2896029755910823,0.33159624201633975,0.24760970916582484
57,1.0942271368712488,1.2030910668524954,0.9853632068900022,0.3848883014986737,0.43410124016125456,0.33567536283609284,1.9971649947634131,2.2098187169685333,1.784511272558293,0.14151674900933656,0.21129245549764814,0.07174104252102499
58,0.8883053242463218,0.9337103866809733,0.8429002618116703,0.4220093583614371,0.4547858052580068,0.3892329114648674,1.5241437802065316,1.7119816509177272,1.336305909495336,0.09996570645929795,0.16012125983417375,0.039810153084422144
59,0.9627470235931446,1.0102136003949094,0.9152804467913797,0.4008038129984019,0.4144377323611977,0.3871698936356061,1.6460237339030068,1.8087111745887767,1.483336293217237,0.148423325324637,0.1879390307664479,0.1089076198828261
60,0.9441262010291027,1.006653975671211,0.8815984263869946,0.44172865303897313,0.4644040628077279,0.41905324327021837,1.9588571803497334,2.193404732506459,1.7243096281930077,0.2549048233065958,0.310165309403515,0.19964433720967661
61,0.8982042714411845,0.946486205858325,0.8499223370240441,0.4009125594373514,0.4172094396104187,0.3846156792642841,1.4169199062576163,1.577030982112134,1.2568088304030987,0.17715919212757963,0.21919535638369186,0.1351230278714674
62,0.8824246999694507,0.9305185568315149,0.8343308431073866,0.4222901824903538,0.4592636960840363,0.3853166688966714,1.3692704380802365,1.556783567110815,1.181757309049658,0.23228649081507552,0.29247609672294894,0.1720968849072021
63,0.8923544086802793,0.949019796279712,0.8356890210808465,0.42706476643219676,0.4398918575661784,0.41423767529821515,1.715846901002838,1.8847297029913208,1.5469640990143554,0.26224350009065134,0.31736414041116295,0.20712285977013975
64,0.8460183402711089,0.8903667433303685,0.8016699372118493,0.4657164771703168,0.4784672361447758,0.45296571819585774,1.4835391281628345,1.6730073311554234,1.2940709251702456,0.22582382514520344,0.2726985728886057,0.17894907740180116
65,0.9307924268710243,0.9851875077705544,0.8763973459714941,0.43194533740635416,0.4495214419783184,0.4143692328343899,1.7913459226636683,1.9470893837493888,1.6356024615779479,0.25940839361960444,0.30923989759847514,0.20957688964073373
66,0.9309559643248401,0.9889360132341153,0.8729759154155649,0.42812037323313934,0.4415202683130393,0.41472047815323937,1.8150334786147997,2.0011302700471636,1.6289366871824358,0.2684356023444707,0.31251621657392437,0.22435498811501708
67,0.9798386096512719,1.0682860568557166,0.8913911624468273,0.43548455987897355,0.4549518164450674,0.4160173033128797,1.9778665383980438,2.2199306168504362,1.7358024599456514,0.2974488907458098,0.3691735574623719,0.22572422402924774
68,1.090595609275464,1.1980983460881776,0.9830928724627506,0.4596333752526373,0.47636914914946704,0.4428976013558076,2.159398150192601,2.4724924216725643,1.8463038787126373,0.2804357642099239,0.33247901993721507,0.2283925084826327
69,0.9830549758464503,1.059624496614904,0.9064854550779966,0.45791576882388735,0.46974241438301095,0.44608912326476374,2.044029843156389,2.3047333736941433,1.7833263126186343,0.33213171220745813,0.3758768015555979,0.2883866228593184
71,0.7908279070708756,0.8380699290032603,0.7435858851384909,0.37688397480731156,0.39085313417712714,0.362914815437496,1.3848858173011502,1.548126606640171,1.2216450279621294,0.2109203098694845,0.2710677250316533,0.15077289470731575
72,0.9745273987684846,1.0598180836861137,0.8892367138508556,0.41816423601135255,0.4646440238478528,0.3716844481748523,1.6184596001545755,1.8434184907936757,1.3935007095154752,0.26825487101075923,0.3230399534988548,0.21346978852266366
73,0.9372088062337194,1.0128637646858216,0.8615538477816173,0.4130050854490315,0.42787317352209603,0.3981369973759669,1.7270896057191973,1.9800745487928544,1.4741046626455403,0.2655127890481458,0.3253887236070576,0.20563685448923397
74,1.0449202248658447,1.1431563124158899,0.9466841373157996,0.42030922414160193,0.4439420522158662,0.3966763960673377,1.8534816512552688,2.098076425230191,1.6088868772803466,0.28064731267448834,0.3373411914680654,0.22395343388091127
75,0.9931761237658129,1.0732586732221159,0.9130935743095099,0.38687724051332373,0.40844135201309245,0.365313129013555,1.6795683630601321,1.8975299536449612,1.461606772475303,0.30411343164112237,0.3678053940213001,0.24042146926094468
78,0.8376192345522638,0.8892328762523194,0.7860055928522083,0.40659609572490846,0.41990288485192245,0.39328930659789446,1.5346801257745162,1.7201633843920885,1.3491968671569439,0.1380279355455295,0.1967930568387794,0.0792628142522796
79,1.0144888794587292,1.1064816718636155,0.922496087053843,0.4103521969343747,0.42615623145508386,0.3945481624136655,1.8565405772973436,2.107087571656759,1.6059935829379282,0.269403391578126,0.3230756909384091,0.21573109221784287
80,1.0340084871117121,1.1208206172209756,0.9471963570024488,0.397889005742704,0.41584262143849265,0.3799353900469154,1.7910066615298945,2.0070682715879666,1.5749450514718224,0.2811495086488283,0.332155726283728,0.23014329101392864
81,1.1171236726594151,1.3819169920958723,0.852330353222958,0.46553271995268297,0.49166858593547114,0.4393968539698948,2.246959202345672,2.918031304762629,1.5758870999287153,0.403227196139155,0.49760069595770134,0.3088536963206086
82,1.0000922250131186,1.1001206632772507,0.9000637867489865,0.4661190290844004,0.4909355804730148,0.441302477695786,1.8179045584283045,2.096490863421887,1.5393182534347218,0.3074405504761897,0.38260865028988084,0.23227245066249852
83,0.959352892447223,1.019802772257685,0.8989030126367611,0.4559508960357454,0.47308623020348106,0.43881556186800974,1.6200600450827007,1.8016213163642156,1.4384987738011858,0.2891411018739124,0.34987813374919985,0.22840406999862495
84,0.9761428937768909,1.0846243349123394,0.8676614526414423,0.41242856381619847,0.4336232875720352,0.3912338400603617,1.7853822656435088,2.0564171002428124,1.514347431044205,0.21792460754927387,0.2967731633806252,0.1390760517179225
85,0.8806772947822719,0.9407252205968074,0.8206293689677363,0.4330328569695421,0.44815739661734055,0.4179083173217436,1.855053678597669,2.0829579662588547,1.6271493909364836,0.22349250375697516,0.28217834415743565,0.16480666335651467
86,0.9144616686536318,0.9830612227163645,0.845862114590899,0.4365510346914191,0.4563504320665703,0.4167516373162679,1.6961985374816992,1.9118905258530103,1.4805065491103881,0.16396781349843986,0.22965590786332987,0.09827971913354985
87,0.8393900134414698,0.9151547478365121,0.7636252790464275,0.44842386190164407,0.4618160741874885,0.43503164961579965,1.8884325125900367,2.159573447239282,1.6172915779407917,0.18717689909449692,0.24899556541544327,0.12535823277355057
88,0.9476000572063232,1.047542108351525,0.8476580060611214,0.43569938486745935,0.46560479152524753,0.40579397820967117,1.877450941459983,2.188383067268335,1.5665188156516312,0.10730934852708493,0.18052804090947025,0.03409065614469961
89,0.8629424970688568,0.9282670885501252,0.7976179055875885,0.4269267294082919,0.4417015328722864,0.4121519259442974,1.7901593737876698,2.0104560046650506,1.5698627429102892,0.16629071039321486,0.22515236763020408,0.10742905315622564
90,0.8331379033891251,0.8865218264522607,0.7797539803259894,0.4215921253565469,0.4369752410335544,0.4062090096795394,1.4696940862489272,1.6507625526397145,1.2886256198581398,0.15742103180973396,0.22105593145484212,0.09378613216462581
91,0.9068386990430656,0.9852579004650411,0.82841949762109,0.4068474338696646,0.431110095656463,0.3825847720828662,1.77293597595788,1.9955623470945159,1.5503096048212441,0.10652823642877435,0.17047221670030638,0.0425842561572423
92,0.902655719405183,0.9678655637503538,0.8374458750600121,0.4036189161154739,0.4290497637070395,0.3781880685239083,1.6313987794721747,1.8225508563008948,1.4402467026434547,0.10819105272079305,0.1567660968152173,0.05961600862636879
93,0.9201979038428904,0.9868803238036616,0.8535154838821191,0.3762987527370311,0.4036937535435806,0.3489037519304816,1.4621009069585917,1.6713892579804166,1.2528125559367669,0.1360154223973532,0.20607789897345652,0.06595294582124987
94,0.9164271789435738,0.9861367828790144,0.8467175750081333,0.43603582116979017,0.45046005768594627,0.4216115846536341,1.764398525983299,2.0031339465215714,1.5256631054450267,0.3068782746283968,0.36852854042525046,0.2452280088315431
95,0.9973004152462115,1.0828356907851604,0.9117651397072626,0.3860455604562534,0.4095943413342456,0.36249677957826115,1.6111632336298463,1.8556555884894268,1.3666708787702657,0.1679333232366662,0.23979585835523506,0.09607078811809736
96,0.8973348231669069,0.9834512771418698,0.8112183691919441,0.4117193649487639,0.43053285658345236,0.3929058733140754,1.6294618195520039,1.9430870343168867,1.315836604787121,0.28162997490522595,0.36308925935590186,0.20017069045455002
98,0.8648613495419379,0.9494308852713527,0.7802918138125232,0.3736505256179415,0.438523346749761,0.30877770448612196,1.4964378467640316,1.7453915782492808,1.2474841152787823,0.20224900605914045,0.26199547549084884,0.14250253662743206
99,0.9199823197898974,1.000267354666834,0.8396972849129608,0.38683397690792065,0.4149141931002122,0.3587537607156291,1.4787751220074807,1.6960903371995122,1.2614599068154493,0.15236744679443495,0.21895754508728188,0.08577734850158804
